Delivery_Fact_ID,Agent_ID,Time_ID,Location_ID,Weather_ID,Vehicle_ID,Category_ID,Order_Time,Pickup_Time,Distance_KM,Pickup_Delay_Min,Delivery_Time,Speed_KM_H,Performance_Category,Coordinate_Flag
48385,43,19,6898,6,1,6,15:00:00,15:05:00,6.146967151934406,5.0,140,2.6344144936861738,Slow,Valid
48386,43,19,8905,6,1,6,15:00:00,15:05:00,6.146967151934406,5.0,140,2.6344144936861738,Slow,Valid
48387,7,34,1497,2,1,12,11:25:00,11:35:00,1.529751878579701,10.0,150,0.6119007514318804,Slow,Valid
48388,7,34,2626,2,1,12,11:25:00,11:35:00,1.529751878579701,10.0,150,0.6119007514318804,Slow,Valid
48389,25,39,209,3,4,9,17:50:00,18:05:00,20.44292976252901,15.0,185,6.630139382441841,Very Slow,Invalid
48390,25,39,362,3,4,9,17:50:00,18:05:00,20.44292976252901,15.0,185,6.630139382441841,Very Slow,Invalid
48391,25,39,2181,3,4,9,17:50:00,18:05:00,20.44292976252901,15.0,185,6.630139382441841,Very Slow,Invalid
48392,25,39,5555,3,4,9,17:50:00,18:05:00,20.44292976252901,15.0,185,6.630139382441841,Very Slow,Invalid
48393,1,42,4635,2,7,4,17:25:00,17:40:00,20.85342649196895,15.0,140,8.937182782272407,Slow,Valid
48394,1,42,5362,2,7,4,17:25:00,17:40:00,20.85342649196895,15.0,140,8.937182782272407,Slow,Valid
48395,132,31,1126,5,7,11,15:50:00,16:00:00,6.147160558529806,10.0,17,21.69586079481108,Fast,Valid
48396,132,31,3502,5,7,11,15:50:00,16:00:00,6.147160558529806,10.0,17,21.69586079481108,Fast,Valid
48397,24,38,886,3,2,5,20:30:00,20:45:00,4.657651549280557,15.0,170,1.6438770173931376,Slow,Valid
48398,24,38,2531,3,2,5,20:30:00,20:45:00,4.657651549280557,15.0,170,1.6438770173931376,Slow,Valid
48399,68,3,1450,5,1,3,11:25:00,11:40:00,3.0737721530635134,15.0,115,1.603707210294007,Normal,Valid
48400,68,3,5034,5,1,3,11:25:00,11:40:00,3.0737721530635134,15.0,115,1.603707210294007,Normal,Valid
48401,68,3,6845,5,1,3,11:25:00,11:40:00,3.0737721530635134,15.0,115,1.603707210294007,Normal,Valid
48402,66,38,1735,6,2,11,21:30:00,21:40:00,4.656649028066007,10.0,24,11.641622570165017,Fast,Valid
48403,66,38,5666,6,2,11,21:30:00,21:40:00,4.656649028066007,10.0,24,11.641622570165017,Fast,Valid
48404,88,33,3644,4,6,10,20:45:00,21:00:00,14.021756535050264,15.0,225,3.7391350760134037,Very Slow,Valid
48405,88,33,4116,4,6,10,20:45:00,21:00:00,14.021756535050264,15.0,225,3.7391350760134037,Very Slow,Valid
48406,163,32,1662,4,7,5,18:55:00,19:10:00,16.38435115645366,15.0,165,5.957945875074059,Slow,Valid
48407,163,32,4035,4,7,5,18:55:00,19:10:00,16.38435115645366,15.0,165,5.957945875074059,Slow,Valid
48408,163,32,4416,4,7,5,18:55:00,19:10:00,16.38435115645366,15.0,165,5.957945875074059,Slow,Valid
48409,90,12,545,5,10,2,18:45:00,18:55:00,12.072385194581768,10.0,150,4.828954077832707,Slow,Valid
48410,90,12,1079,5,10,2,18:45:00,18:55:00,12.072385194581768,10.0,150,4.828954077832707,Slow,Valid
48411,164,41,67,2,3,6,09:20:00,09:25:00,3.145067434621583,5.0,85,2.2200476009093526,Normal,Invalid
48412,164,41,480,2,3,6,09:20:00,09:25:00,3.145067434621583,5.0,85,2.2200476009093526,Normal,Invalid
48413,164,41,6023,2,3,6,09:20:00,09:25:00,3.145067434621583,5.0,85,2.2200476009093526,Normal,Invalid
48414,45,2,1312,1,4,8,19:00:00,19:05:00,10.564987742503048,5.0,125,5.071194116401463,Slow,Valid
48415,45,2,5389,1,4,8,19:00:00,19:05:00,10.564987742503048,5.0,125,5.071194116401463,Slow,Valid
48416,23,36,1995,4,7,4,17:10:00,17:25:00,7.647092834675559,15.0,85,5.397947883300394,Normal,Valid
48417,23,36,3315,4,7,4,17:10:00,17:25:00,7.647092834675559,15.0,85,5.397947883300394,Normal,Valid
48418,66,4,3211,6,6,2,21:55:00,22:05:00,9.074647672837386,10.0,160,3.40299287731402,Slow,Valid
48419,66,4,4937,6,6,2,21:55:00,22:05:00,9.074647672837386,10.0,160,3.40299287731402,Slow,Valid
48420,55,35,1962,5,11,14,10:15:00,10:20:00,3.059443338898001,5.0,85,2.1596070627515305,Normal,Valid
48421,55,35,4274,5,11,14,10:15:00,10:20:00,3.059443338898001,5.0,85,2.1596070627515305,Normal,Valid
48422,55,35,7300,5,11,14,10:15:00,10:20:00,3.059443338898001,5.0,85,2.1596070627515305,Normal,Valid
48423,4,3,2723,1,4,15,17:35:00,17:45:00,4.5607404596308045,10.0,105,2.606137405503317,Normal,Valid
48424,4,3,3024,1,4,15,17:35:00,17:45:00,4.5607404596308045,10.0,105,2.606137405503317,Normal,Valid
48425,132,40,4560,3,7,1,18:35:00,18:50:00,19.88701283582719,15.0,120,9.943506417913595,Normal,Valid
48426,132,40,4761,3,7,1,18:35:00,18:50:00,19.88701283582719,15.0,120,9.943506417913595,Normal,Valid
48427,39,28,142,4,12,2,11:10:00,11:25:00,1.5725337292863206,15.0,145,0.6507036121184775,Slow,Invalid
48428,39,28,1454,4,12,2,11:10:00,11:25:00,1.5725337292863206,15.0,145,0.6507036121184775,Slow,Invalid
48429,39,28,2657,4,12,2,11:10:00,11:25:00,1.5725337292863206,15.0,145,0.6507036121184775,Slow,Invalid
48430,39,31,2712,5,6,14,19:50:00,20:00:00,7.648557947934951,10.0,120,3.824278973967475,Normal,Valid
48431,39,31,8371,5,6,14,19:50:00,20:00:00,7.648557947934951,10.0,120,3.824278973967475,Normal,Valid
48432,38,17,5710,2,4,13,17:50:00,17:55:00,16.90200194085924,5.0,185,5.481730359197591,Very Slow,Valid
48433,38,17,6156,2,4,13,17:50:00,17:55:00,16.90200194085924,5.0,185,5.481730359197591,Very Slow,Valid
48434,74,2,506,4,2,4,21:55:00,22:05:00,19.61782456145108,10.0,215,5.474741738079372,Very Slow,Valid
48435,74,2,2094,4,2,4,21:55:00,22:05:00,19.61782456145108,10.0,215,5.474741738079372,Very Slow,Valid
48436,74,2,8514,4,2,4,21:55:00,22:05:00,19.61782456145108,10.0,215,5.474741738079372,Very Slow,Valid
48437,265,12,334,3,2,12,19:55:00,20:00:00,12.434585525065135,5.0,170,4.388677244140636,Slow,Valid
48438,265,12,7263,3,2,12,19:55:00,20:00:00,12.434585525065135,5.0,170,4.388677244140636,Slow,Valid
48439,265,12,7557,3,2,12,19:55:00,20:00:00,12.434585525065135,5.0,170,4.388677244140636,Slow,Valid
48440,40,42,806,3,11,7,23:55:00,00:05:00,20.253788516086214,10.0,80,15.19034138706466,Normal,Valid
48441,40,42,3057,3,11,7,23:55:00,00:05:00,20.253788516086214,10.0,80,15.19034138706466,Normal,Valid
48442,129,30,3776,3,2,9,21:15:00,21:25:00,12.232070021478455,10.0,125,5.871393610309658,Slow,Valid
48443,129,30,3977,3,2,9,21:15:00,21:25:00,12.232070021478455,10.0,125,5.871393610309658,Slow,Valid
48444,129,30,5414,3,2,9,21:15:00,21:25:00,12.232070021478455,10.0,125,5.871393610309658,Slow,Valid
48445,393,32,5449,1,11,8,22:40:00,22:55:00,10.705468478530399,15.0,170,3.778400639481317,Slow,Valid
48446,393,32,6232,1,11,8,22:40:00,22:55:00,10.705468478530399,15.0,170,3.778400639481317,Slow,Valid
48447,393,32,7173,1,11,8,22:40:00,22:55:00,10.705468478530399,15.0,170,3.778400639481317,Slow,Valid
48448,15,35,5817,6,6,7,20:30:00,20:40:00,4.663310851898982,10.0,165,1.6957494006905387,Slow,Valid
48449,15,35,8486,6,6,7,20:30:00,20:40:00,4.663310851898982,10.0,165,1.6957494006905387,Slow,Valid
48450,15,35,8698,6,6,7,20:30:00,20:40:00,4.663310851898982,10.0,165,1.6957494006905387,Slow,Valid
48451,8,9,6687,1,11,14,22:30:00,22:35:00,16.15143830673367,5.0,110,8.809875440036548,Normal,Valid
48452,8,9,7677,1,11,14,22:30:00,22:35:00,16.15143830673367,5.0,110,8.809875440036548,Normal,Valid
48453,78,25,71,5,4,12,15:10:00,15:15:00,6.080891507841841,5.0,130,2.8065653113116187,Slow,Valid
48454,78,25,6195,5,4,12,15:10:00,15:15:00,6.080891507841841,5.0,130,2.8065653113116187,Slow,Valid
48455,164,38,1353,1,3,8,08:35:00,08:40:00,3.1089751947117557,5.0,85,2.194570725678886,Normal,Valid
48456,164,38,4676,1,3,8,08:35:00,08:40:00,3.1089751947117557,5.0,85,2.194570725678886,Normal,Valid
48457,173,39,467,2,3,3,22:45:00,22:55:00,14.15280068944862,10.0,125,6.793344330935337,Slow,Invalid
48458,173,39,1403,2,3,3,22:45:00,22:55:00,14.15280068944862,10.0,125,6.793344330935337,Slow,Invalid
48459,173,39,5094,2,3,3,22:45:00,22:55:00,14.15280068944862,10.0,125,6.793344330935337,Slow,Invalid
48460,173,39,5302,2,3,3,22:45:00,22:55:00,14.15280068944862,10.0,125,6.793344330935337,Slow,Invalid
48461,150,24,1544,5,4,16,15:45:00,16:00:00,6.037448590044352,15.0,110,3.2931537763878285,Normal,Valid
48462,150,24,2444,5,4,16,15:45:00,16:00:00,6.037448590044352,15.0,110,3.2931537763878285,Normal,Valid
48463,394,37,5090,1,3,1,22:45:00,22:50:00,13.480957508143753,5.0,165,4.902166366597728,Slow,Valid
48464,210,6,209,5,3,6,22:35:00,22:45:00,20.44292976252901,10.0,200,6.132878928758703,Very Slow,Invalid
48465,210,6,362,5,3,6,22:35:00,22:45:00,20.44292976252901,10.0,200,6.132878928758703,Very Slow,Invalid
48466,210,6,2181,5,3,6,22:35:00,22:45:00,20.44292976252901,10.0,200,6.132878928758703,Very Slow,Invalid
48467,210,6,5555,5,3,6,22:35:00,22:45:00,20.44292976252901,10.0,200,6.132878928758703,Very Slow,Invalid
48468,37,5,2324,4,6,8,20:35:00,20:40:00,9.348109676504196,5.0,145,3.8681833144155293,Slow,Valid
48469,37,5,4640,4,6,8,20:35:00,20:40:00,9.348109676504196,5.0,145,3.8681833144155293,Slow,Valid
48470,37,5,8021,4,6,8,20:35:00,20:40:00,9.348109676504196,5.0,145,3.8681833144155293,Slow,Valid
48471,37,5,8725,4,6,8,20:35:00,20:40:00,9.348109676504196,5.0,145,3.8681833144155293,Slow,Valid
48472,202,2,153,3,4,8,17:35:00,17:40:00,11.007734763744619,5.0,180,3.6692449212482066,Slow,Invalid
48473,202,2,391,3,4,8,17:35:00,17:40:00,11.007734763744619,5.0,180,3.6692449212482066,Slow,Invalid
48474,202,2,1800,3,4,8,17:35:00,17:40:00,11.007734763744619,5.0,180,3.6692449212482066,Slow,Invalid
48475,202,2,2902,3,4,8,17:35:00,17:40:00,11.007734763744619,5.0,180,3.6692449212482066,Slow,Invalid
48476,194,28,234,1,3,10,10:55:00,11:00:00,3.1048037532854202,5.0,75,2.483843002628336,Normal,Valid
48477,194,28,6637,1,3,10,10:55:00,11:00:00,3.1048037532854202,5.0,75,2.483843002628336,Normal,Valid
48478,32,41,6899,2,4,16,18:10:00,18:20:00,4.681878121614791,10.0,135,2.080834720717685,Slow,Valid
48479,32,41,8634,2,4,16,18:10:00,18:20:00,4.681878121614791,10.0,135,2.080834720717685,Slow,Valid
48480,74,38,1077,2,2,7,20:30:00,20:45:00,7.79017700382207,15.0,135,3.4623008905875867,Slow,Valid
48481,74,38,2990,2,2,7,20:30:00,20:45:00,7.79017700382207,15.0,135,3.4623008905875867,Slow,Valid
48482,74,38,6061,2,2,7,20:30:00,20:45:00,7.79017700382207,15.0,135,3.4623008905875867,Slow,Valid
48483,164,4,1359,2,4,16,17:15:00,17:30:00,7.790439155314433,15.0,145,3.2236299953025243,Slow,Valid
48484,164,4,7220,2,4,16,17:15:00,17:30:00,7.790439155314433,15.0,145,3.2236299953025243,Slow,Valid
48485,66,16,459,2,2,5,21:00:00,21:05:00,20.182482607604825,5.0,115,10.529990925706866,Normal,Valid
48486,66,16,3955,2,2,5,21:00:00,21:05:00,20.182482607604825,5.0,115,10.529990925706866,Normal,Valid
48487,40,14,2357,4,4,14,18:55:00,19:10:00,19.618918347480314,15.0,215,5.475046980692181,Very Slow,Valid
48488,76,14,153,2,3,15,23:35:00,23:40:00,11.007734763744619,5.0,80,8.255801072808463,Normal,Invalid
48489,76,14,391,2,3,15,23:35:00,23:40:00,11.007734763744619,5.0,80,8.255801072808463,Normal,Invalid
48490,76,14,1800,2,3,15,23:35:00,23:40:00,11.007734763744619,5.0,80,8.255801072808463,Normal,Invalid
48491,76,14,2902,2,3,15,23:35:00,23:40:00,11.007734763744619,5.0,80,8.255801072808463,Normal,Invalid
48492,9,9,6755,5,2,8,21:40:00,21:55:00,12.350830179827938,15.0,210,3.5288086228079822,Very Slow,Valid
48493,9,9,6900,5,2,8,21:40:00,21:55:00,12.350830179827938,15.0,210,3.5288086228079822,Very Slow,Valid
48494,52,32,1839,3,7,8,18:50:00,18:55:00,12.464226008964989,5.0,100,7.478535605378993,Normal,Valid
48495,52,32,3466,3,7,8,18:50:00,18:55:00,12.464226008964989,5.0,100,7.478535605378993,Normal,Valid
48496,52,32,8741,3,7,8,18:50:00,18:55:00,12.464226008964989,5.0,100,7.478535605378993,Normal,Valid
48497,154,42,2450,5,6,14,22:00:00,22:10:00,19.976027554946768,10.0,240,4.994006888736692,Very Slow,Valid
48498,154,42,3486,5,6,14,22:00:00,22:10:00,19.976027554946768,10.0,240,4.994006888736692,Very Slow,Valid
48499,154,42,5803,5,6,14,22:00:00,22:10:00,19.976027554946768,10.0,240,4.994006888736692,Very Slow,Valid
48500,132,40,3561,3,6,16,22:00:00,22:15:00,16.722118375772798,15.0,165,6.080770318462835,Slow,Valid
48501,132,40,6664,3,6,16,22:00:00,22:15:00,16.722118375772798,15.0,165,6.080770318462835,Slow,Valid
48502,107,25,2984,2,5,14,11:20:00,11:30:00,1.5581369822074376,10.0,100,0.9348821893244625,Normal,Valid
48503,107,25,3451,2,5,14,11:20:00,11:30:00,1.5581369822074376,10.0,100,0.9348821893244625,Normal,Valid
48504,138,16,696,1,2,4,21:25:00,21:30:00,20.18116177485189,5.0,95,12.745996910432773,Normal,Valid
48505,138,16,848,1,2,4,21:25:00,21:30:00,20.18116177485189,5.0,95,12.745996910432773,Normal,Valid
48506,271,21,6901,5,4,11,17:10:00,17:25:00,9.081833107521298,15.0,33,16.512423831856907,Fast,Valid
48507,53,27,27,3,7,6,18:00:00,18:15:00,13.682044526080338,15.0,135,6.080908678257928,Slow,Valid
48508,53,27,8250,3,7,6,18:00:00,18:15:00,13.682044526080338,15.0,135,6.080908678257928,Slow,Valid
48509,182,18,1068,4,3,15,23:20:00,23:25:00,10.707006464770876,5.0,125,5.13936310309002,Slow,Valid
48510,182,18,1518,4,3,15,23:20:00,23:25:00,10.707006464770876,5.0,125,5.13936310309002,Slow,Valid
48511,68,34,116,5,11,4,23:55:00,00:05:00,4.469620875558469,10.0,60,4.469620875558469,Fast,Valid
48512,68,34,594,5,11,4,23:55:00,00:05:00,4.469620875558469,10.0,60,4.469620875558469,Fast,Valid
48513,68,34,6837,5,11,4,23:55:00,00:05:00,4.469620875558469,10.0,60,4.469620875558469,Fast,Valid
48514,150,29,3477,6,7,12,15:10:00,15:15:00,6.2100603230883085,5.0,130,2.8661816875792194,Slow,Valid
48515,150,29,6902,6,7,12,15:10:00,15:15:00,6.2100603230883085,5.0,130,2.8661816875792194,Slow,Valid
48516,150,29,7867,6,7,12,15:10:00,15:15:00,6.2100603230883085,5.0,130,2.8661816875792194,Slow,Valid
48517,208,31,478,3,3,6,22:50:00,23:00:00,9.220147515420278,10.0,145,3.8152334546566666,Slow,Valid
48518,208,31,2253,3,3,6,22:50:00,23:00:00,9.220147515420278,10.0,145,3.8152334546566666,Slow,Valid
48519,8,14,2805,2,7,7,18:20:00,18:35:00,12.161517993711405,15.0,150,4.864607197484562,Slow,Valid
48520,211,16,6518,2,6,6,21:10:00,21:15:00,19.760898399404088,5.0,150,7.904359359761635,Slow,Valid
48521,211,16,7256,2,6,6,21:10:00,21:15:00,19.760898399404088,5.0,150,7.904359359761635,Slow,Valid
48522,136,40,2727,6,3,4,23:40:00,23:45:00,19.362561679297414,5.0,70,16.59648143939778,Normal,Valid
48523,136,40,3297,6,3,4,23:40:00,23:45:00,19.362561679297414,5.0,70,16.59648143939778,Normal,Valid
48524,115,9,4663,4,4,15,18:50:00,19:00:00,16.645145383444188,10.0,150,6.6580581533776755,Slow,Valid
48525,115,9,8340,4,4,15,18:50:00,19:00:00,16.645145383444188,10.0,150,6.6580581533776755,Slow,Valid
48526,83,4,239,4,5,8,13:25:00,13:40:00,6.232303380307374,15.0,140,2.6709871629888746,Slow,Valid
48527,83,4,6457,4,5,8,13:25:00,13:40:00,6.232303380307374,15.0,140,2.6709871629888746,Slow,Valid
48528,40,15,1052,5,12,7,14:40:00,14:45:00,6.242510272008099,5.0,115,3.2569618810477037,Normal,Valid
48529,40,15,6056,5,12,7,14:40:00,14:45:00,6.242510272008099,5.0,115,3.2569618810477037,Normal,Valid
48530,92,30,4374,1,6,11,19:35:00,19:50:00,12.103166363269912,15.0,16,45.38687386226217,Fast,Valid
48531,92,30,6672,1,6,11,19:35:00,19:50:00,12.103166363269912,15.0,16,45.38687386226217,Fast,Valid
48532,144,42,3767,3,6,14,19:30:00,19:45:00,10.757014337994818,15.0,210,3.0734326679985196,Very Slow,Valid
48533,144,42,6903,3,6,14,19:30:00,19:45:00,10.757014337994818,15.0,210,3.0734326679985196,Very Slow,Valid
48534,74,3,410,6,1,3,12:00:00,12:15:00,3.073618468414652,15.0,110,1.6765191645898103,Normal,Valid
48535,74,3,4284,6,1,3,12:00:00,12:15:00,3.073618468414652,15.0,110,1.6765191645898103,Normal,Valid
48536,180,15,5055,5,2,8,21:55:00,22:05:00,9.363623288889148,10.0,140,4.0129814095239205,Slow,Valid
48537,180,15,6904,5,2,8,21:55:00,22:05:00,9.363623288889148,10.0,140,4.0129814095239205,Slow,Valid
48538,100,20,1880,3,5,7,11:45:00,12:00:00,1.5526974438937056,15.0,60,1.5526974438937056,Fast,Valid
48539,100,20,4829,3,5,7,11:45:00,12:00:00,1.5526974438937056,15.0,60,1.5526974438937056,Fast,Valid
48540,100,20,6985,3,5,7,11:45:00,12:00:00,1.5526974438937056,15.0,60,1.5526974438937056,Fast,Valid
48541,47,32,614,3,6,13,21:55:00,22:10:00,10.867908640310205,15.0,195,3.343971889326217,Very Slow,Valid
48542,47,32,4043,3,6,13,21:55:00,22:10:00,10.867908640310205,15.0,195,3.343971889326217,Very Slow,Valid
48543,59,3,2709,4,2,16,19:20:00,19:30:00,9.326428318804075,10.0,125,4.476685593025956,Slow,Valid
48544,59,3,3059,4,2,16,19:20:00,19:30:00,9.326428318804075,10.0,125,4.476685593025956,Slow,Valid
48545,59,3,3410,4,2,16,19:20:00,19:30:00,9.326428318804075,10.0,125,4.476685593025956,Slow,Valid
48546,66,1,302,3,5,5,11:55:00,12:05:00,1.4901538808202175,10.0,90,0.9934359205468116,Normal,Valid
48547,66,1,2006,3,5,5,11:55:00,12:05:00,1.4901538808202175,10.0,90,0.9934359205468116,Normal,Valid
48548,161,37,6905,2,6,1,20:50:00,21:00:00,14.044732915893816,10.0,110,7.660763408669354,Normal,Valid
48549,161,37,7820,2,6,1,20:50:00,21:00:00,14.044732915893816,10.0,110,7.660763408669354,Normal,Valid
48550,395,2,948,1,3,12,23:55:00,00:00:00,13.682511992314389,5.0,165,4.975458906296141,Slow,Valid
48551,395,2,6683,1,3,12,23:55:00,00:00:00,13.682511992314389,5.0,165,4.975458906296141,Slow,Valid
48552,395,2,7261,1,3,12,23:55:00,00:00:00,13.682511992314389,5.0,165,4.975458906296141,Slow,Valid
48553,19,39,6906,4,2,7,19:10:00,19:20:00,13.620991695069751,10.0,210,3.891711912877071,Very Slow,Valid
48554,17,10,6867,6,1,5,13:25:00,13:35:00,5.968814211616335,10.0,140,2.558063233549858,Slow,Valid
48555,17,10,7542,6,1,5,13:25:00,13:35:00,5.968814211616335,10.0,140,2.558063233549858,Slow,Valid
48556,90,36,2201,4,8,13,20:20:00,20:35:00,7.546680469081777,15.0,130,3.483083293422359,Slow,Valid
48557,90,36,2799,4,8,13,20:20:00,20:35:00,7.546680469081777,15.0,130,3.483083293422359,Slow,Valid
48558,102,13,1451,3,3,2,09:35:00,09:45:00,3.029559739501292,10.0,155,1.172732802387597,Slow,Valid
48559,102,13,6077,3,3,2,09:35:00,09:45:00,3.029559739501292,10.0,155,1.172732802387597,Slow,Valid
48560,108,22,1948,3,3,6,23:25:00,23:35:00,20.206260324074506,10.0,140,8.65982585317479,Slow,Valid
48561,108,22,5663,3,3,6,23:25:00,23:35:00,20.206260324074506,10.0,140,8.65982585317479,Slow,Valid
48562,90,7,3456,1,4,9,18:15:00,18:25:00,13.5831438666947,10.0,105,7.7617964952541145,Normal,Valid
48563,90,7,3531,1,4,9,18:15:00,18:25:00,13.5831438666947,10.0,105,7.7617964952541145,Normal,Valid
48564,90,7,5670,1,4,9,18:15:00,18:25:00,13.5831438666947,10.0,105,7.7617964952541145,Normal,Valid
48565,185,12,225,6,6,12,19:55:00,20:05:00,12.46418980459395,10.0,165,4.532432656215982,Slow,Valid
48566,185,12,379,6,6,12,19:55:00,20:05:00,12.46418980459395,10.0,165,4.532432656215982,Slow,Valid
48567,185,12,7581,6,6,12,19:55:00,20:05:00,12.46418980459395,10.0,165,4.532432656215982,Slow,Valid
48568,12,19,1228,5,6,7,20:50:00,21:00:00,9.192770952683,10.0,170,3.2445073950645886,Slow,Valid
48569,12,19,8117,5,6,7,20:50:00,21:00:00,9.192770952683,10.0,170,3.2445073950645886,Slow,Valid
48570,263,40,1319,6,2,1,20:20:00,20:25:00,10.587588203123202,5.0,190,3.3434489062494324,Very Slow,Valid
48571,263,40,1404,6,2,1,20:20:00,20:25:00,10.587588203123202,5.0,190,3.3434489062494324,Very Slow,Valid
48572,13,26,3436,4,6,5,21:15:00,21:30:00,10.724960763776876,15.0,215,2.9930123061702907,Very Slow,Valid
48573,13,26,8631,4,6,5,21:15:00,21:30:00,10.724960763776876,15.0,215,2.9930123061702907,Very Slow,Valid
48574,107,3,3636,5,10,11,18:20:00,18:30:00,7.762605890245343,10.0,11,42.34148667406551,Fast,Valid
48575,107,3,4701,5,10,11,18:20:00,18:30:00,7.762605890245343,10.0,11,42.34148667406551,Fast,Valid
48576,37,6,1686,6,7,14,18:45:00,18:50:00,16.385045825960674,5.0,150,6.554018330384269,Slow,Valid
48577,37,6,4741,6,7,14,18:45:00,18:50:00,16.385045825960674,5.0,150,6.554018330384269,Slow,Valid
48578,139,6,1267,1,3,13,22:10:00,22:20:00,13.583302501334563,10.0,115,7.086940435478903,Normal,Valid
48579,139,6,8721,1,3,13,22:10:00,22:20:00,13.583302501334563,10.0,115,7.086940435478903,Normal,Valid
48580,87,13,4587,1,11,13,22:40:00,22:45:00,7.7902370528029685,5.0,90,5.193491368535312,Normal,Valid
48581,87,13,5598,1,11,13,22:40:00,22:45:00,7.7902370528029685,5.0,90,5.193491368535312,Normal,Valid
48582,87,13,8615,1,11,13,22:40:00,22:45:00,7.7902370528029685,5.0,90,5.193491368535312,Normal,Valid
48583,27,31,327,1,3,3,09:35:00,09:45:00,1.5323350156093773,10.0,65,1.4144630913317329,Normal,Valid
48584,27,31,1360,1,3,3,09:35:00,09:45:00,1.5323350156093773,10.0,65,1.4144630913317329,Normal,Valid
48585,27,31,6907,1,3,3,09:35:00,09:45:00,1.5323350156093773,10.0,65,1.4144630913317329,Normal,Valid
48586,68,40,1176,2,11,16,22:25:00,22:40:00,20.254010036497217,15.0,75,16.20320802919777,Normal,Valid
48587,68,40,4581,2,11,16,22:25:00,22:40:00,20.254010036497217,15.0,75,16.20320802919777,Normal,Valid
48588,68,40,7856,2,11,16,22:25:00,22:40:00,20.254010036497217,15.0,75,16.20320802919777,Normal,Valid
48589,84,5,2734,1,1,4,11:35:00,11:40:00,1.5321890925572603,5.0,110,0.835739505031233,Normal,Valid
48590,84,5,5610,1,1,4,11:35:00,11:40:00,1.5321890925572603,5.0,110,0.835739505031233,Normal,Valid
48591,136,4,1174,5,2,11,21:45:00,21:55:00,7.6012659082245335,10.0,32,14.252373577921,Fast,Valid
48592,136,4,3896,5,2,11,21:45:00,21:55:00,7.6012659082245335,10.0,32,14.252373577921,Fast,Valid
48593,6,6,1312,2,4,14,18:50:00,18:55:00,10.564987742503048,5.0,130,4.87614818884756,Slow,Valid
48594,6,6,5389,2,4,14,18:50:00,18:55:00,10.564987742503048,5.0,130,4.87614818884756,Slow,Valid
48595,111,28,5853,3,3,15,09:20:00,09:25:00,3.1162479956297124,5.0,125,1.4957990379022619,Slow,Valid
48596,111,28,8877,3,3,15,09:20:00,09:25:00,3.1162479956297124,5.0,125,1.4957990379022619,Slow,Valid
48597,70,24,59,1,7,2,17:25:00,17:30:00,9.435201537430713,5.0,75,7.54816122994457,Normal,Invalid
48598,70,24,160,1,7,2,17:25:00,17:30:00,9.435201537430713,5.0,75,7.54816122994457,Normal,Invalid
48599,70,24,3505,1,7,2,17:25:00,17:30:00,9.435201537430713,5.0,75,7.54816122994457,Normal,Invalid
48600,159,20,535,2,3,10,09:20:00,09:30:00,1.5525569843008196,10.0,155,0.6009898003745108,Slow,Valid
48601,159,20,1701,2,3,10,09:20:00,09:30:00,1.5525569843008196,10.0,155,0.6009898003745108,Slow,Valid
48602,150,39,6908,5,3,9,23:40:00,23:55:00,5022.490583438826,15.0,105,2869.9946191079007,Normal,Valid
48603,163,20,2969,2,3,12,08:30:00,08:35:00,1.5147453171158403,5.0,90,1.0098302114105602,Normal,Valid
48604,163,20,4645,2,3,12,08:30:00,08:35:00,1.5147453171158403,5.0,90,1.0098302114105602,Normal,Valid
48605,163,20,8363,2,3,12,08:30:00,08:35:00,1.5147453171158403,5.0,90,1.0098302114105602,Normal,Valid
48606,41,3,745,6,1,12,11:15:00,11:25:00,3.073677586372093,10.0,210,0.8781935961063123,Very Slow,Valid
48607,41,3,5806,6,1,12,11:15:00,11:25:00,3.073677586372093,10.0,210,0.8781935961063123,Very Slow,Valid
48608,126,4,3477,3,5,16,14:10:00,14:15:00,6.2100603230883085,5.0,160,2.328772621158116,Slow,Valid
48609,126,4,6902,3,5,16,14:10:00,14:15:00,6.2100603230883085,5.0,160,2.328772621158116,Slow,Valid
48610,126,4,7867,3,5,16,14:10:00,14:15:00,6.2100603230883085,5.0,160,2.328772621158116,Slow,Valid
48611,116,14,467,1,7,12,17:30:00,17:35:00,14.15280068944862,5.0,90,9.435200459632414,Normal,Invalid
48612,116,14,1403,1,7,12,17:30:00,17:35:00,14.15280068944862,5.0,90,9.435200459632414,Normal,Invalid
48613,116,14,5094,1,7,12,17:30:00,17:35:00,14.15280068944862,5.0,90,9.435200459632414,Normal,Invalid
48614,116,14,5302,1,7,12,17:30:00,17:35:00,14.15280068944862,5.0,90,9.435200459632414,Normal,Invalid
48615,309,35,3387,6,6,7,19:15:00,19:30:00,8.938097379310701,15.0,180,2.9793657931035673,Slow,Valid
48616,309,35,4957,6,6,7,19:15:00,19:30:00,8.938097379310701,15.0,180,2.9793657931035673,Slow,Valid
48617,38,32,3617,2,2,7,19:10:00,19:15:00,16.722534467336015,5.0,145,6.919669434759729,Slow,Valid
48618,38,32,5147,2,2,7,19:10:00,19:15:00,16.722534467336015,5.0,145,6.919669434759729,Slow,Valid
48619,187,42,51,2,3,14,23:10:00,23:15:00,17.078665498349924,5.0,135,7.590517999266632,Slow,Valid
48620,187,42,494,2,3,14,23:10:00,23:15:00,17.078665498349924,5.0,135,7.590517999266632,Slow,Valid
